central_bank_code,target_family,target_indicator_key,target_indicator,indicator_key,indicator,indicator_category,importance,observations,pearson_correlation,spearman_correlation,abs_pearson,abs_spearman,direction,same_macro_theme,pca_score,model_importance_score,coverage_score,raw_weight_score,economic_direction_for_currency,justification,normalized_weight,weight_pct
BOE,unemployment,unemployment_rate,Unemployment Rate,niesr_monthly_gdp_tracker,NIESR Monthly GDP Tracker,Growth,2,63,0.189585536148514,0.27352344806566187,0.189585536148514,0.27352344806566187,positive,False,0.2647667030528812,0.0,0.875,0.2467383570072052,currency_negative,weak positive Pearson correlation (0.19); Spearman 0.27; PCA loading signal 0.26,0.025197146446091886,2.5197146446091887
BOE,unemployment,unemployment_rate,Unemployment Rate,house_price_index_yoy,House Price Index (YoY),Housing,3,73,-0.15700200211735563,-0.15479669597417764,0.15700200211735563,0.15479669597417764,negative,False,0.2558106461273045,0.0,1.0,0.22410585613295703,currency_positive,weak negative Pearson correlation (-0.16); Spearman -0.15; PCA loading signal 0.26,0.02288589477899466,2.288589477899466
BOE,unemployment,unemployment_rate,Unemployment Rate,gdp_mom,GDP (MoM),Growth,1,69,0.07588100225433617,0.23195844956655873,0.07588100225433617,0.23195844956655873,positive,False,0.216104704270708,0.0,0.9583333333333334,0.20388817069167336,currency_negative,weak positive Pearson correlation (0.08); Spearman 0.23; PCA loading signal 0.22,0.0208212462701689,2.08212462701689
BOE,unemployment,unemployment_rate,Unemployment Rate,core_cpi_mom,Core CPI (MoM),Inflation,2,69,-0.18369513456431297,-0.24566240691687327,0.18369513456431297,0.24566240691687327,negative,False,0.0,0.0,0.9583333333333334,0.2000743550860019,currency_positive,weak negative Pearson correlation (-0.18); Spearman -0.25,0.02043177593608668,2.043177593608668
BOE,unemployment,unemployment_rate,Unemployment Rate,gdp_qoq,GDP (QoQ),Growth,1,24,0.13767594260819388,0.2269449736094294,0.13767594260819388,0.2269449736094294,positive,False,0.2542771630481861,0.0,0.3333333333333333,0.16579500018635085,currency_negative,weak positive Pearson correlation (0.14); Spearman 0.23; PCA loading signal 0.25,0.016931136894955175,1.6931136894955174
BOE,unemployment,unemployment_rate,Unemployment Rate,ppi_input_mom,PPI Input (MoM),Inflation,3,65,0.082397204317065,0.09570736377873604,0.082397204317065,0.09570736377873604,positive,False,0.1596193014817409,0.0,0.9027777777777778,0.16286988609535785,currency_negative,weak positive Pearson correlation (0.08); Spearman 0.10; PCA loading signal 0.16,0.01663242157149971,1.663242157149971
BOE,unemployment,unemployment_rate,Unemployment Rate,nationwide_hpi_yoy,Nationwide House Prices (YoY),Housing,3,74,-0.06088116521978203,-0.03532663828581837,0.06088116521978203,0.03532663828581837,negative,False,0.2063446907602015,0.0,1.0,0.16247172155993456,currency_positive,weak negative Pearson correlation (-0.06); Spearman -0.04; PCA loading signal 0.21,0.016591760645365685,1.6591760645365685
BOE,unemployment,unemployment_rate,Unemployment Rate,public_sector_net_borrowing,Public Sector Net Borrowing,Growth,3,70,0.04698540496551973,-0.044206929718826296,0.04698540496551973,0.044206929718826296,positive,False,0.2068990089525154,0.0,0.9722222222222222,0.15740105126709616,currency_negative,weak positive Pearson correlation (0.05); Spearman -0.04; PCA loading signal 0.21,0.016073939162324986,1.6073939162324986
BOE,unemployment,unemployment_rate,Unemployment Rate,retail_sales_mom,Retail Sales (MoM),Growth,1,73,0.011460901757224225,0.10256413303352713,0.011460901757224225,0.10256413303352713,positive,False,0.1735213017312006,0.0,1.0,0.1551849314454888,currency_negative,weak positive Pearson correlation (0.01); Spearman 0.10; PCA loading signal 0.17,0.015847626981420348,1.5847626981420349
BOE,unemployment,unemployment_rate,Unemployment Rate,retail_sales_ex_fuel_mom,Retail Sales Ex Fuel (MoM),Growth,2,75,0.008395277038503448,0.09098393459444314,0.008395277038503448,0.09098393459444314,positive,False,0.1733677293344962,0.0,1.0,0.151921561310649,currency_negative,weak positive Pearson correlation (0.01); Spearman 0.09; PCA loading signal 0.17,0.015514368641725071,1.5514368641725071
BOE,unemployment,unemployment_rate,Unemployment Rate,house_price_index_mom,House Price Index (MoM),Housing,3,68,-0.02125761368968268,-0.04933242766013302,0.02125761368968268,0.04933242766013302,negative,False,0.2192923964610399,0.0,0.9444444444444444,0.15016084544636304,currency_positive,weak negative Pearson correlation (-0.02); Spearman -0.05; PCA loading signal 0.22,0.015334562729014569,1.533456272901457
BOE,unemployment,unemployment_rate,Unemployment Rate,services_pmi,Services PMI,Growth,1,27,-0.19632062649565563,-0.2200041657987923,0.19632062649565563,0.2200041657987923,negative,False,0.0,0.0,0.375,0.14039702110845514,currency_positive,weak negative Pearson correlation (-0.20); Spearman -0.22,0.014337472067066953,1.4337472067066952
BOE,unemployment,unemployment_rate,Unemployment Rate,core_rpi_mom,Core RPI (MoM),Inflation,3,21,-0.09893965593644223,-0.1602775941837409,0.09893965593644223,0.1602775941837409,negative,False,0.2096635849527767,0.0,0.2916666666666667,0.12864352757584732,currency_positive,weak negative Pearson correlation (-0.10); Spearman -0.16; PCA loading signal 0.21,0.013137194569127446,1.3137194569127446
BOE,unemployment,unemployment_rate,Unemployment Rate,composite_pmi,Composite PMI,Growth,2,27,-0.12790509084673113,-0.20751066433847695,0.12790509084673113,0.20751066433847695,negative,False,0.0,0.0,0.375,0.11737366012171474,currency_positive,weak negative Pearson correlation (-0.13); Spearman -0.21,0.011986305408178988,1.1986305408178988
BOE,unemployment,unemployment_rate,Unemployment Rate,ppi_output_mom,PPI Output (MoM),Inflation,3,57,-0.11107113418588205,0.011674236324211832,0.11107113418588205,0.011674236324211832,negative,False,0.0,0.0,0.7916666666666666,0.11482285418727364,currency_positive,weak negative Pearson correlation (-0.11); Spearman 0.01,0.011725814775651206,1.1725814775651207
BOE,unemployment,unemployment_rate,Unemployment Rate,cbi_business_optimism,CBI Business Optimism Index,Sentiment,3,24,0.08637032451246063,0.056319968680536736,0.08637032451246063,0.056319968680536736,positive,False,0.176866111848199,0.0,0.3333333333333333,0.10234432455585468,currency_negative,weak positive Pearson correlation (0.09); Spearman 0.06; PCA loading signal 0.18,0.01045149592888358,1.0451495928883578
BOE,unemployment,unemployment_rate,Unemployment Rate,manufacturing_pmi,Manufacturing PMI,Growth,2,27,0.08758759096254246,-0.036467805420553126,0.08758759096254246,0.036467805420553126,positive,False,0.0,0.0,0.375,0.07106983837287337,currency_negative,weak positive Pearson correlation (0.09); Spearman -0.04,0.007257716826448178,0.7257716826448178
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),capacity_utilization,Capacity Utilization,Growth,2,23,0.7716703300996114,0.5002476472289694,0.7716703300996114,0.5002476472289694,positive,True,0.3302692824483402,0.0229257541954858,0.3194444444444444,0.5468409219740555,currency_positive,strong positive Pearson correlation (0.77); Spearman 0.50; same macro theme; PCA loading signal 0.33; model importance signal 0.02,0.05761600411957536,5.761600411957536
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),tertiary_industry_index_mom,Tertiary Industry Index (MoM),Growth,2,24,0.7051276770984002,0.5107963778789648,0.7051276770984002,0.5107963778789648,positive,True,0.3431737002512582,0.0413406068636788,0.3333333333333333,0.5358300812506982,currency_positive,strong positive Pearson correlation (0.71); Spearman 0.51; same macro theme; PCA loading signal 0.34; model importance signal 0.04,0.05645588493502933,5.645588493502933
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),machinery_orders_mom,Machinery Orders (MoM),Growth,2,24,0.6372626136562074,0.6119698944008043,0.6372626136562074,0.6119698944008043,positive,True,0.0,0.3933786162048102,0.3333333333333333,0.5337804610651742,currency_positive,moderate positive Pearson correlation (0.64); Spearman 0.61; same macro theme; model importance signal 0.39,0.05623993378670192,5.623993378670192
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),industrial_production_mom,Industrial Production (MoM),Growth,2,24,0.7218127462139565,0.38101466869145345,0.7218127462139565,0.38101466869145345,positive,True,0.2989540259049987,0.0146907737818489,0.3333333333333333,0.502389247141625,currency_positive,strong positive Pearson correlation (0.72); Spearman 0.38; same macro theme; PCA loading signal 0.30; model importance signal 0.01,0.05293250700487177,5.293250700487177
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),services_pmi,S&P Global Services PMI,Growth,2,24,0.6464162844360852,0.13890706207151277,0.6464162844360852,0.13890706207151277,positive,True,0.2276024113633742,0.0238076047582504,0.3333333333333333,0.4200553579327714,currency_positive,moderate positive Pearson correlation (0.65); Spearman 0.14; same macro theme; PCA loading signal 0.23; model importance signal 0.02,0.04425768127545601,4.425768127545601
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),composite_pmi,S&P Global Composite PMI,Growth,2,23,0.6415193124252171,0.15268498364067817,0.6415193124252171,0.15268498364067817,positive,True,0.2360756317683934,0.0,0.3194444444444444,0.41743084861845603,currency_positive,moderate positive Pearson correlation (0.64); Spearman 0.15; same macro theme; PCA loading signal 0.24,0.043981158920619094,4.3981158920619094
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),retail_sales_yoy,Retail Sales (YoY),Growth,2,24,0.551843888303265,0.31154684095860563,0.551843888303265,0.31154684095860563,positive,True,0.0,0.030535819212177,0.3333333333333333,0.38638695728210404,currency_positive,moderate positive Pearson correlation (0.55); Spearman 0.31; same macro theme; model importance signal 0.03,0.04071032658300599,4.071032658300599
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),household_spending_mom,Household Spending (MoM),Growth,2,24,0.2752887336426786,0.44340460865166353,0.2752887336426786,0.44340460865166353,positive,True,0.2378238547192943,0.0192890161032379,0.3333333333333333,0.37068830174349304,currency_positive,weak positive Pearson correlation (0.28); Spearman 0.44; same macro theme; PCA loading signal 0.24; model importance signal 0.02,0.03905629198932699,3.905629198932699
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),retail_sales_mom,Retail Sales (MoM),Growth,2,24,0.4758052564207928,0.017436793287062692,0.4758052564207928,0.017436793287062692,positive,True,0.2663012945619772,0.0346029595300972,0.3333333333333333,0.35337900505825615,currency_positive,moderate positive Pearson correlation (0.48); Spearman 0.02; same macro theme; PCA loading signal 0.27; model importance signal 0.03,0.03723255775684964,3.723255775684964
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),eco_watchers_current,Eco Watchers Survey Current,Sentiment,2,24,0.6805135040071629,0.3826731968628496,0.6805135040071629,0.3826731968628496,positive,False,0.2047005807097212,0.0,0.3333333333333333,0.35086812843580195,currency_positive,moderate positive Pearson correlation (0.68); Spearman 0.38; PCA loading signal 0.20,0.0369680079179297,3.6968007917929704
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),manufacturing_pmi,S&P Global Manufacturing PMI,Growth,2,24,0.28750335556466594,0.07482554402655042,0.28750335556466594,0.07482554402655042,positive,True,0.2500254898605776,0.0460062874994589,0.3333333333333333,0.30737510585785516,currency_positive,weak positive Pearson correlation (0.29); Spearman 0.07; same macro theme; PCA loading signal 0.25; model importance signal 0.05,0.0323855158853699,3.23855158853699
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),eco_watchers_outlook,Eco Watchers Survey Outlook,Sentiment,2,24,0.5373654190448625,0.35568145829004333,0.5373654190448625,0.35568145829004333,positive,False,0.184457201111493,0.0,0.3333333333333333,0.29888154690486946,currency_positive,moderate positive Pearson correlation (0.54); Spearman 0.36; PCA loading signal 0.18,0.03149062139602095,3.149062139602095
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),balance_of_trade,Balance of Trade,Growth,2,24,0.1798662214104016,0.21632221729530568,0.1798662214104016,0.21632221729530568,positive,True,0.2133737597787798,0.0232083018244443,0.3333333333333333,0.2929103312858508,currency_positive,weak positive Pearson correlation (0.18); Spearman 0.22; same macro theme; PCA loading signal 0.21; model importance signal 0.02,0.030861484896026945,3.0861484896026945
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),leading_economic_index,Leading Economic Index,Growth,2,24,0.22857825232310378,-0.09880310528377141,0.22857825232310378,0.09880310528377141,positive,True,0.2320006974664118,0.0456761639219806,0.3333333333333333,0.29119250349770953,currency_positive,weak positive Pearson correlation (0.23); Spearman -0.10; same macro theme; PCA loading signal 0.23; model importance signal 0.05,0.030680491907131787,3.068049190713179
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),ppi_mom,PPI (MoM),Inflation,2,22,0.5784986717470204,0.2014334284387976,0.5784986717470204,0.2014334284387976,positive,False,0.2423865560154988,0.0,0.3055555555555556,0.288021422850211,currency_positive,moderate positive Pearson correlation (0.58); Spearman 0.20; PCA loading signal 0.24,0.03034638195246667,3.034638195246667
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),machine_tool_orders_yoy,Machine Tool Orders (YoY),Growth,3,24,0.13206475124011413,0.08008709855600854,0.13206475124011413,0.08008709855600854,positive,True,0.3153816985389736,0.0441224654885975,0.3333333333333333,0.2732397032866461,currency_positive,weak positive Pearson correlation (0.13); Spearman 0.08; same macro theme; PCA loading signal 0.32; model importance signal 0.04,0.028788957149300295,2.8788957149300294
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),household_spending_yoy,Household Spending (YoY),Growth,2,24,0.2686987601328895,0.13014153515351387,0.2686987601328895,0.13014153515351387,positive,True,0.0,0.0126321173250101,0.3333333333333333,0.2621187283491547,currency_positive,weak positive Pearson correlation (0.27); Spearman 0.13; same macro theme; model importance signal 0.01,0.0276172340538539,2.76172340538539
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),exports_yoy,Exports (YoY),Growth,2,24,0.10258361460420695,0.024814985462096047,0.10258361460420695,0.024814985462096047,positive,True,0.2528835815065719,0.0,0.3333333333333333,0.23459045947819757,currency_positive,weak positive Pearson correlation (0.10); Spearman 0.02; same macro theme; PCA loading signal 0.25,0.024716813128974596,2.4716813128974597
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),machinery_orders_yoy,Machinery Orders (YoY),Growth,2,24,0.18591479471211628,0.08531017020096562,0.18591479471211628,0.08531017020096562,positive,True,0.0,0.0122783300500177,0.3333333333333333,0.22825712189566433,currency_positive,weak positive Pearson correlation (0.19); Spearman 0.09; same macro theme; model importance signal 0.01,0.02404952289961753,2.404952289961753
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),imports_yoy,Imports (YoY),Growth,2,24,-0.037781769998127275,0.057889044064940956,0.037781769998127275,0.057889044064940956,negative,True,0.2522980026779893,0.0,0.3333333333333333,0.22165931362779778,currency_negative,weak negative Pearson correlation (-0.04); Spearman 0.06; same macro theme; PCA loading signal 0.25,0.02335436763038623,2.335436763038623
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),current_account,Current Account,Growth,2,24,0.16668223082960743,0.08531017020096562,0.16668223082960743,0.08531017020096562,positive,True,0.0,0.0,0.3333333333333333,0.22040003662240867,currency_positive,weak positive Pearson correlation (0.17); Spearman 0.09; same macro theme,0.023221688260180597,2.3221688260180597
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),coincident_index,Coincident Index,Growth,2,24,0.020508742367120324,-0.04484111408062969,0.020508742367120324,0.04484111408062969,positive,True,0.2030862697210742,0.0,0.3333333333333333,0.20500970740938873,currency_positive,weak positive Pearson correlation (0.02); Spearman -0.04; same macro theme; PCA loading signal 0.20,0.02160013940436719,2.160013940436719
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),industrial_production_yoy,Industrial Production (YoY),Growth,2,24,0.08210124925243426,-0.12211584951084108,0.08210124925243426,0.12211584951084108,positive,True,0.0,0.0,0.3333333333333333,0.2023868780112318,currency_positive,weak positive Pearson correlation (0.08); Spearman -0.12; same macro theme,0.02132379404809131,2.132379404809131
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),unemployment_rate,Unemployment Rate,Labor,2,24,0.28453900096318163,0.1389575696375141,0.28453900096318163,0.1389575696375141,positive,False,0.2158379944502154,0.0,0.3333333333333333,0.1853373865508294,currency_positive,weak positive Pearson correlation (0.28); Spearman 0.14; PCA loading signal 0.22,0.019527433295364365,1.9527433295364365
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),tankan_large_manufacturing_outlook,Tankan Large Manufacturing Outlook,Sentiment,2,24,0.2342864484596691,0.04240459950576082,0.2342864484596691,0.04240459950576082,positive,False,0.2442300889557944,0.0,0.3333333333333333,0.1560616037844292,currency_positive,weak positive Pearson correlation (0.23); Spearman 0.04; PCA loading signal 0.24,0.016442891607475224,1.6442891607475225
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),consumer_confidence,Consumer Confidence,Sentiment,2,24,0.37238245447701174,-0.04745321781348191,0.37238245447701174,0.04745321781348191,positive,False,0.0,0.0,0.3333333333333333,0.15453871323913324,currency_positive,weak positive Pearson correlation (0.37); Spearman -0.05,0.016282437507561323,1.6282437507561323
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),ppi_yoy,PPI (YoY),Inflation,2,24,0.1480733285713974,0.2155454411454508,0.1480733285713974,0.2155454411454508,positive,False,0.1624672141296354,0.0,0.3333333333333333,0.1501085186771771,currency_positive,weak positive Pearson correlation (0.15); Spearman 0.22; PCA loading signal 0.16,0.015815665366203005,1.5815665366203004
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),tankan_non_manufacturing_outlook,Tankan Non-Manufacturing Outlook,Sentiment,2,24,0.22721815236243628,0.026488923668567563,0.22721815236243628,0.026488923668567563,positive,False,0.2286753286219133,0.0,0.3333333333333333,0.14795812292772212,currency_positive,weak positive Pearson correlation (0.23); Spearman 0.03; PCA loading signal 0.23,0.015589096348814814,1.5589096348814815
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),tankan_large_manufacturers_index,Tankan Large Manufacturers Index,Sentiment,2,24,0.17470435292653294,-0.047192674517587,0.17470435292653294,0.047192674517587,positive,False,0.2383171698219709,0.0,0.3333333333333333,0.13808026468276538,currency_positive,weak positive Pearson correlation (0.17); Spearman -0.05; PCA loading signal 0.24,0.014548349948052564,1.4548349948052564
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),cpi_index,Consumer Price Index,Inflation,2,24,0.09259485472197675,0.18997821350762525,0.09259485472197675,0.18997821350762525,positive,False,0.2118882974725932,0.0,0.3333333333333333,0.13724732599651818,currency_positive,weak positive Pearson correlation (0.09); Spearman 0.19; PCA loading signal 0.21,0.014460590241619237,1.4460590241619238
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),core_cpi_yoy,Core CPI (YoY),Inflation,1,24,0.0922270474106566,0.09756098486317949,0.0922270474106566,0.09756098486317949,positive,False,0.2359210660315635,0.0,0.3333333333333333,0.12297943641484763,currency_positive,weak positive Pearson correlation (0.09); Spearman 0.10; PCA loading signal 0.24,0.012957303358941172,1.2957303358941172
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),tankan_small_manufacturers_index,Tankan Small Manufacturers Index,Sentiment,2,23,0.11188599106132201,-0.02162040918051034,0.11188599106132201,0.02162040918051034,positive,False,0.2478237529022001,0.0,0.3194444444444444,0.11444259912133914,currency_positive,weak positive Pearson correlation (0.11); Spearman -0.02; PCA loading signal 0.25,0.012057848996792566,1.2057848996792566
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),tankan_large_non_manufacturing_index,Tankan Large Non-Manufacturing Index,Sentiment,2,24,0.10967533321345639,-0.03127071684049132,0.10967533321345639,0.03127071684049132,positive,False,0.2133580552271639,0.0,0.3333333333333333,0.11089452660635801,currency_positive,weak positive Pearson correlation (0.11); Spearman -0.03; PCA loading signal 0.21,0.011684018596716174,1.1684018596716175
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),cpi_ex_food_energy_yoy,CPI Ex Food and Energy (YoY),Inflation,1,24,0.023012788880251978,-0.04682056193210622,0.023012788880251978,0.04682056193210622,positive,False,0.299368559399061,0.0,0.3333333333333333,0.10348762307566114,currency_positive,weak positive Pearson correlation (0.02); Spearman -0.05; PCA loading signal 0.30,0.010903615800968245,1.0903615800968245
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),cpi_headline_mom,Headline CPI (MoM),Inflation,2,22,0.11972278371192137,-0.14319093060916782,0.11972278371192137,0.14319093060916782,positive,False,0.0,0.0,0.3055555555555556,0.09511057679096553,currency_positive,weak positive Pearson correlation (0.12); Spearman -0.14,0.010020997266300872,1.0020997266300873
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),reuters_tankan_index,Reuters Tankan Index,Sentiment,2,24,-0.07482609461501792,-0.003269398741324255,0.07482609461501792,0.003269398741324255,negative,False,0.2118315812685053,0.0,0.3333333333333333,0.0945647260944345,currency_negative,weak negative Pearson correlation (-0.07); Spearman -0.00; PCA loading signal 0.21,0.00996348559386335,0.996348559386335
BOJ,gdp_growth,gdp_qoq,GDP (QoQ),tankan_large_all_industry_capex,Tankan Large All Industry Capex,Sentiment,2,24,0.0015406569016569696,-0.014148895219616167,0.0015406569016569696,0.014148895219616167,positive,False,0.0,0.0,0.3333333333333333,0.036625309447753655,currency_positive,weak positive Pearson correlation (0.00); Spearman -0.01,0.003858899170173322,0.38588991701733216
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),core_cpi_yoy,Core CPI (YoY),Inflation,1,73,0.9641675761607629,0.9436265156097812,0.9641675761607629,0.9436265156097812,positive,True,0.2359210660315635,0.042920282812916,1.0,0.7477378159340622,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.96); Spearman 0.94; same macro theme; PCA loading signal 0.24; model importance signal 0.04,0.06299023408892285,6.2990234088922845
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),cpi_ex_food_energy_yoy,CPI Ex Food and Energy (YoY),Inflation,1,75,0.8443729603208106,0.7864620883927029,0.8443729603208106,0.7864620883927029,positive,True,0.299368559399061,0.0131739085000601,1.0,0.686730210911625,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.84); Spearman 0.79; same macro theme; PCA loading signal 0.30; model importance signal 0.01,0.05785088813145326,5.785088813145326
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),cpi_index,Consumer Price Index,Inflation,2,69,0.7308599180842275,0.7027764126647563,0.7308599180842275,0.7027764126647563,positive,True,0.2118882974725932,0.0423228829878857,0.9583333333333334,0.6209813749445602,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.73); Spearman 0.70; same macro theme; PCA loading signal 0.21; model importance signal 0.04,0.052312135803585416,5.231213580358542
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),coincident_index,Coincident Index,Growth,2,74,0.7317985623910735,0.6987475827507356,0.7317985623910735,0.6987475827507356,positive,False,0.2030862697210742,0.2728273529254304,1.0,0.5422252638145857,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.73); Spearman 0.70; PCA loading signal 0.20; model importance signal 0.27,0.045677636691335385,4.567763669133538
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),unemployment_rate,Unemployment Rate,Labor,2,74,-0.6467461333494563,-0.6033538476404747,0.6467461333494563,0.6033538476404747,negative,False,0.2158379944502154,0.0192997278324981,1.0,0.4568264022654952,disinflationary_or_growth_sensitive,moderate negative Pearson correlation (-0.65); Spearman -0.60; PCA loading signal 0.22; model importance signal 0.02,0.03848354517252542,3.8483545172525417
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),ppi_yoy,PPI (YoY),Inflation,2,74,0.3773323860430877,0.41494211500590455,0.3773323860430877,0.41494211500590455,positive,True,0.1624672141296354,0.0194455066591605,1.0,0.4487379734894989,policy_tightening_positive_but_regime_dependent,weak positive Pearson correlation (0.38); Spearman 0.41; same macro theme; PCA loading signal 0.16; model importance signal 0.02,0.03780216727354202,3.780216727354202
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),tankan_large_non_manufacturing_index,Tankan Large Non-Manufacturing Index,Sentiment,2,25,0.7768721553927067,0.6617743951454366,0.7768721553927067,0.6617743951454366,positive,False,0.2133580552271639,0.0,0.3472222222222222,0.438543197810011,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.78); Spearman 0.66; PCA loading signal 0.21,0.03694334845650411,3.6943348456504115
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),cpi_headline_mom,Headline CPI (MoM),Inflation,2,68,0.4181442179374728,0.4212511339361112,0.4181442179374728,0.4212511339361112,positive,True,0.0,0.081732229937087,0.9444444444444444,0.4380324157022133,policy_tightening_positive_but_regime_dependent,moderate positive Pearson correlation (0.42); Spearman 0.42; same macro theme; model importance signal 0.08,0.03690031962493644,3.6900319624936437
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),services_pmi,S&P Global Services PMI,Growth,2,75,0.5578251298923894,0.6255803846768735,0.5578251298923894,0.6255803846768735,positive,False,0.2276024113633742,0.0260712305740064,1.0,0.43786415914608,policy_tightening_positive_but_regime_dependent,moderate positive Pearson correlation (0.56); Spearman 0.63; PCA loading signal 0.23; model importance signal 0.03,0.03688614551252433,3.688614551252433
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),tankan_non_manufacturing_outlook,Tankan Non-Manufacturing Outlook,Sentiment,2,25,0.7304101554460204,0.6099886271117101,0.7304101554460204,0.6099886271117101,positive,False,0.2286753286219133,0.0,0.3472222222222222,0.41700455343031473,policy_tightening_positive_but_regime_dependent,strong positive Pearson correlation (0.73); Spearman 0.61; PCA loading signal 0.23,0.035128909996225983,3.5128909996225985
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),composite_pmi,S&P Global Composite PMI,Growth,2,72,0.457134338419394,0.49547309558862707,0.457134338419394,0.49547309558862707,positive,False,0.2360756317683934,0.0,1.0,0.3787285343618544,policy_tightening_positive_but_regime_dependent,moderate positive Pearson correlation (0.46); Spearman 0.50; PCA loading signal 0.24,0.03190449717432986,3.190449717432986
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),eco_watchers_current,Eco Watchers Survey Current,Sentiment,2,75,0.48077033940338376,0.4156019000275828,0.48077033940338376,0.4156019000275828,positive,False,0.2047005807097212,0.0169592743514363,1.0,0.36708066299402575,policy_tightening_positive_but_regime_dependent,moderate positive Pearson correlation (0.48); Spearman 0.42; PCA loading signal 0.20; model importance signal 0.02,0.030923268020925793,3.0923268020925794
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),leading_economic_index,Leading Economic Index,Growth,2,74,0.49157822621914,0.3416887482009795,0.49157822621914,0.3416887482009795,positive,False,0.2320006974664118,0.0323247722210632,1.0,0.3630665543274728,policy_tightening_positive_but_regime_dependent,moderate positive Pearson correlation (0.49); Spearman 0.34; PCA loading signal 0.23; model importance signal 0.03,0.03058511520963767,3.058511520963767
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),ppi_mom,PPI (MoM),Inflation,2,67,-0.12321485598326365,-0.23332128383678036,0.12321485598326365,0.23332128383678036,negative,True,0.2423865560154988,0.024076566922177,0.9305555555555556,0.3444068655774506,disinflationary_or_growth_sensitive,weak negative Pearson correlation (-0.12); Spearman -0.23; same macro theme; PCA loading signal 0.24; model importance signal 0.02,0.029013203053607318,2.901320305360732
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),retail_sales_yoy,Retail Sales (YoY),Growth,2,74,0.428377722661704,0.5343192158502563,0.428377722661704,0.5343192158502563,positive,False,0.0,0.0,1.0,0.33537715996856243,policy_tightening_positive_but_regime_dependent,moderate positive Pearson correlation (0.43); Spearman 0.53,0.028252530986557438,2.8252530986557436
BOJ,inflation,cpi_headline_yoy,Headline CPI (YoY),machine_tool_orders_yoy,Machine Tool Orders (YoY),Growth,3,75,-0.37996310726117305,-0.2912767429789925,0.37996310726117305,0.2912767429789925,negative,False,0.3153816985389736,0.0177417942547519,1.0,0.33202909153447346,disinflationary_or_growth_sensitive,weak negative Pearson correlation (-0.38); Spearman -0.29; PCA loading signal 0.32; model importance signal 0.02,0.027970486117467126,2.7970486117467126
